amount,is_weekend,is_high_value,is_new_customer,days_since_signup,shipping_billing_mismatch,actual_fraud,predicted_fraud,fraud_probability
62.82,1,0,0,70,1,False,0,0.31976485
180.14,0,0,0,242,1,True,0,0.31976485
172.34,0,0,0,179,1,False,0,0.31976485
459.52,0,0,0,105,1,False,0,0.31976485
391.23,0,0,0,240,1,False,0,0.31976485
921.78,0,1,0,131,1,False,0,0.31976485
484.14,1,0,0,98,1,False,0,0.31976485
1315.05,1,1,0,221,1,False,0,0.31976485
530.31,0,1,0,185,1,False,0,0.31976485
715.58,0,1,0,327,1,False,0,0.31976485
180.81,0,0,0,39,1,False,0,0.31976485
869.16,0,1,0,351,1,False,0,0.31976485
259.1,1,0,0,58,1,False,0,0.31976485
160.25,1,0,0,183,1,False,0,0.31976485
126.18,1,0,0,226,1,False,0,0.31976485
584.49,0,1,0,246,1,False,0,0.31976485
1001.94,0,1,0,278,1,False,0,0.31976485
320.5,1,0,0,312,1,False,0,0.31976485
450.38,0,0,0,133,1,False,0,0.31976485
611.64,1,1,0,193,1,False,0,0.31976485
930.3,0,1,0,228,1,False,0,0.31976485
217.27,0,0,0,280,1,False,0,0.31976485
157.94,0,0,0,117,1,False,0,0.31976485
47.81,0,0,0,87,1,False,0,0.31976485
219.1,1,0,0,109,1,True,0,0.31976485
925.44,0,1,0,91,1,False,0,0.31976485
498.69,1,0,0,64,1,False,0,0.31976485
1155.75,0,1,0,76,1,True,0,0.31976485
145.83,0,0,0,257,1,False,0,0.31976485
343.2,1,0,0,116,1,False,0,0.31976485
1313.73,0,1,0,170,1,False,0,0.31976485
1065.72,0,1,0,58,1,False,0,0.31976485
1355.49,0,1,0,114,1,False,0,0.31976485
165.91,1,0,0,121,1,False,0,0.31976485
286.55,1,0,0,66,1,False,0,0.31976485
514.8,1,1,0,48,1,False,0,0.31976485
300.13,0,0,0,138,1,False,0,0.31976485
299.28,0,0,0,62,1,False,0,0.31976485
32.4,1,0,0,53,1,False,0,0.31976485
818.76,1,1,0,146,1,True,0,0.31976485
377.02,0,0,0,63,1,False,0,0.31976485
640.42,1,1,0,250,1,False,0,0.31976485
452.95,0,0,0,272,1,False,0,0.31976485
972.46,0,1,0,174,1,False,0,0.31976485
1395.75,0,1,0,75,1,False,0,0.31976485
227.4,0,0,0,288,1,False,0,0.31976485
406.43,1,0,0,126,1,False,0,0.31976485
971.68,0,1,0,177,1,False,0,0.31976485
240.03,1,0,0,204,1,False,0,0.31976485
197.07,0,0,0,194,1,False,0,0.31976485
588.72,0,1,0,85,1,False,0,0.31976485
966.16,1,1,0,56,1,False,0,0.31976485
232.32,0,0,0,205,1,False,0,0.31976485
429.8,0,0,0,100,1,False,0,0.31976485
867.36,1,1,0,167,1,False,0,0.31976485
169.78,0,0,0,103,1,False,0,0.31976485
797.86,0,1,0,144,1,False,0,0.31976485
623.55,0,1,0,314,1,False,0,0.31976485
321.35,0,0,0,236,1,True,0,0.31976485
445.16,0,0,0,172,1,False,0,0.31976485
22.26,1,0,0,331,1,False,0,0.31976485
465.26,0,0,0,328,1,False,0,0.31976485
334.67,1,0,0,298,1,False,0,0.31976485
483.09,0,0,0,78,1,False,0,0.31976485
240.55,1,0,0,168,1,False,0,0.31976485
883.08,0,1,0,180,1,False,0,0.31976485
29.53,1,0,0,143,1,False,0,0.31976485
91.49,0,0,0,278,1,False,0,0.31976485
66.9,1,0,0,288,1,False,0,0.31976485
512.97,1,1,0,185,1,False,0,0.31976485
635.68,0,1,0,259,1,False,0,0.31976485
263.68,0,0,0,119,1,False,0,0.31976485
286.66,0,0,0,290,1,False,0,0.31976485
384.58,0,0,0,151,1,False,0,0.31976485
309.42,0,0,0,333,1,False,0,0.31976485
317.84,1,0,0,143,1,False,0,0.31976485
1212.21,0,1,0,164,1,False,0,0.31976485
58.68,0,0,0,123,1,False,0,0.31976485
545.5,0,1,0,149,1,False,0,0.31976485
1457.52,0,1,0,116,1,False,0,0.31976485
457.19,0,0,0,39,1,False,0,0.31976485
477.68,0,0,0,74,1,False,0,0.31976485
964.05,0,1,0,230,1,False,0,0.31976485
480.0,0,0,0,96,1,False,0,0.31976485
1442.34,0,1,0,105,1,False,0,0.31976485
326.49,0,0,0,92,1,False,0,0.31976485
371.3,0,0,0,330,1,False,0,0.31976485
312.24,0,0,0,202,1,False,0,0.31976485
279.36,0,0,0,69,1,False,0,0.31976485
465.15,0,0,0,93,1,False,0,0.31976485
296.79,0,0,0,234,1,False,0,0.31976485
189.27,0,0,0,208,1,False,0,0.31976485
1312.47,1,1,0,30,1,False,0,0.31976485
584.68,0,1,0,81,1,False,0,0.31976485
809.42,1,1,0,57,1,False,0,0.31976485
28.75,0,0,0,226,1,False,0,0.31976485
344.94,0,0,0,90,1,False,0,0.31976485
811.86,1,1,0,167,1,False,0,0.31976485
340.3,1,0,0,340,1,False,0,0.31976485
421.85,0,0,0,278,1,False,0,0.31976485
80.13,0,0,0,241,1,False,0,0.31976485
346.5,0,0,0,283,1,False,0,0.31976485
158.9,0,0,0,249,1,False,0,0.31976485
385.26,1,0,0,140,1,False,0,0.31976485
237.98,0,0,0,268,1,False,0,0.31976485
972.46,0,1,0,81,1,True,0,0.31976485
664.5,0,1,0,208,1,False,0,0.31976485
129.55,0,0,0,198,1,False,0,0.31976485
447.12,0,0,0,55,1,False,0,0.31976485
437.47,0,0,0,310,1,False,0,0.31976485
315.6,0,0,0,105,1,False,0,0.31976485
459.52,1,0,0,260,1,False,0,0.31976485
453.9,0,0,0,92,1,False,0,0.31976485
135.96,0,0,0,65,1,False,0,0.31976485
305.83,0,0,0,64,1,False,0,0.31976485
864.86,0,1,0,216,1,False,0,0.31976485
329.22,1,0,0,119,1,False,0,0.31976485
906.72,0,1,0,115,1,False,0,0.31976485
241.64,0,0,0,187,1,False,0,0.31976485
210.17,1,0,0,83,1,False,0,0.31976485
393.37,1,0,0,252,1,False,0,0.31976485
379.32,1,0,0,103,1,False,0,0.31976485
428.13,0,0,0,205,1,False,0,0.31976485
604.86,0,1,0,62,1,False,0,0.31976485
665.68,0,1,0,245,1,False,0,0.31976485
355.24,0,0,0,252,1,False,0,0.31976485
456.12,1,0,0,115,1,False,0,0.31976485
157.8,1,0,0,168,1,False,0,0.31976485
1395.75,0,1,0,217,1,False,0,0.31976485
1005.51,1,1,0,257,1,False,0,0.31976485
385.26,0,0,0,68,1,False,0,0.31976485
712.02,0,1,0,267,1,False,0,0.31976485
364.12,1,0,0,276,1,False,0,0.31976485
258.51,1,0,0,325,1,False,0,0.31976485
326.49,0,0,0,196,1,False,0,0.31976485
95.62,0,0,0,183,1,False,0,0.31976485
373.35,0,0,0,96,1,False,0,0.31976485
390.11,0,0,0,95,1,False,0,0.31976485
930.52,1,1,0,157,1,False,0,0.31976485
279.36,1,0,0,291,1,False,0,0.31976485
197.7,1,0,0,230,1,False,0,0.31976485
157.8,0,0,0,246,1,False,0,0.31976485
359.61,1,0,0,124,1,False,0,0.31976485
64.6,1,0,0,145,1,False,0,0.31976485
458.16,1,0,0,120,1,False,0,0.31976485
221.62,1,0,0,77,1,False,0,0.31976485
149.52,0,0,0,278,1,False,0,0.31976485
777.6,0,1,1,29,1,False,0,0.31976485
733.98,0,1,0,98,1,False,0,0.31976485
874.98,0,1,0,100,1,False,0,0.31976485
595.38,0,1,0,47,1,False,0,0.31976485
948.8,0,1,0,195,1,False,0,0.31976485
57.0,1,0,0,52,1,False,0,0.31976485
119.1,0,0,0,86,1,False,0,0.31976485
385.4,1,0,0,291,1,False,0,0.31976485
215.56,0,0,0,146,1,False,0,0.31976485
336.8,0,0,0,140,1,False,0,0.31976485
282.66,0,0,0,171,1,False,0,0.31976485
125.77,0,0,0,63,1,False,0,0.31976485
580.48,0,1,0,96,1,False,0,0.31976485
389.49,0,0,0,212,1,False,0,0.31976485
310.2,0,0,0,155,1,False,0,0.31976485
188.78,0,0,0,218,1,False,0,0.31976485
972.46,0,1,0,115,1,False,0,0.31976485
169.78,0,0,0,37,1,True,0,0.31976485
391.95,0,0,0,107,1,False,0,0.31976485
464.64,0,0,0,92,1,False,0,0.31976485
867.36,0,1,0,170,1,False,0,0.31976485
407.76,1,0,0,80,1,False,0,0.31976485
28.5,0,0,0,250,1,False,0,0.31976485
195.7,0,0,0,81,1,False,0,0.31976485
436.08,1,0,0,314,1,False,0,0.31976485
844.98,1,1,0,289,1,False,0,0.31976485
368.16,1,0,0,224,1,True,0,0.31976485
272.92,0,0,0,235,1,False,0,0.31976485
77.82,0,0,0,125,1,False,0,0.31976485
642.7,0,1,0,326,1,False,0,0.31976485
171.6,0,0,0,254,1,False,0,0.31976485
667.96,0,1,0,181,1,False,0,0.31976485
213.29,1,0,0,296,1,False,0,0.31976485
388.05,1,0,0,208,1,False,0,0.31976485
772.0,0,1,0,81,1,False,0,0.31976485
258.6,0,0,0,219,1,True,0,0.31976485
27.66,0,0,0,248,1,False,0,0.31976485
124.66,1,0,0,149,1,False,0,0.31976485
489.39,1,0,0,323,1,False,0,0.31976485
240.55,0,0,0,158,1,True,0,0.31976485
125.04,0,0,0,126,1,False,0,0.31976485
379.57,1,0,0,106,1,False,0,0.31976485
254.2,0,0,0,72,1,False,0,0.31976485
229.47,0,0,0,136,1,False,0,0.31976485
33.86,0,0,0,192,1,False,0,0.31976485
759.14,0,1,0,275,1,False,0,0.31976485
975.21,0,1,0,270,1,False,0,0.31976485
1395.75,0,1,0,123,1,False,0,0.31976485
899.86,0,1,0,256,1,True,0,0.31976485
34.79,0,0,0,170,1,False,0,0.31976485
41.49,0,0,0,228,1,False,0,0.31976485
386.61,0,0,0,202,1,False,0,0.31976485
313.66,0,0,0,309,1,False,0,0.31976485
90.64,0,0,0,172,1,False,0,0.31976485
229.96,0,0,0,121,1,False,0,0.31976485
496.9,0,0,0,298,1,False,0,0.31976485
540.24,0,1,0,264,1,False,0,0.31976485
227.9,0,0,0,255,1,False,0,0.31976485
815.16,0,1,0,157,1,False,0,0.31976485
342.1,0,0,0,121,1,False,0,0.31976485
930.52,1,1,0,171,1,False,0,0.31976485
165.36,0,0,0,176,1,False,0,0.31976485
477.21,1,0,0,161,1,True,0,0.31976485
361.77,1,0,0,149,1,False,0,0.31976485
400.83,0,0,0,135,1,False,0,0.31976485
361.99,1,0,0,35,1,False,0,0.31976485
160.26,0,0,0,41,1,False,0,0.31976485
502.65,0,1,0,79,1,False,0,0.31976485
421.22,0,0,0,126,1,False,0,0.31976485
274.1,0,0,1,21,1,False,0,0.31976485
641.19,1,1,0,240,1,False,0,0.31976485
41.5,0,0,0,130,1,False,0,0.31976485
777.12,1,1,0,123,1,False,0,0.31976485
162.75,1,0,0,278,1,False,0,0.31976485
39.7,0,0,0,89,1,False,0,0.31976485
377.56,0,0,0,236,1,False,0,0.31976485
17.28,1,0,0,296,1,False,0,0.31976485
1190.16,0,1,0,225,1,False,0,0.31976485
463.99,0,0,0,138,1,False,0,0.31976485
438.22,0,0,0,146,1,False,0,0.31976485
46.67,0,0,0,292,1,False,0,0.31976485
297.69,0,0,0,129,1,False,0,0.31976485
436.56,1,0,0,132,1,False,0,0.31976485
900.94,0,1,0,144,1,False,0,0.31976485
227.4,0,0,0,167,1,False,0,0.31976485
65.69,0,0,0,182,1,False,0,0.31976485
27.04,0,0,0,203,1,False,0,0.31976485
1088.04,0,1,0,75,1,False,0,0.31976485
1297.29,1,1,0,202,1,False,0,0.31976485
870.72,0,1,0,201,1,False,0,0.31976485
492.38,0,0,0,296,1,False,0,0.31976485
223.03,0,0,0,53,1,False,0,0.31976485
1253.07,1,1,0,169,1,True,0,0.31976485
79.6,0,0,0,329,1,False,0,0.31976485
474.4,0,0,0,170,1,False,0,0.31976485
554.68,0,1,0,268,1,False,0,0.31976485
236.91,1,0,0,273,1,False,0,0.31976485
164.82,1,0,0,178,1,False,0,0.31976485
393.49,0,0,0,130,1,False,0,0.31976485
281.66,0,0,0,319,1,False,0,0.31976485
10.83,0,0,0,175,1,False,0,0.31976485
54.55,0,0,0,242,1,False,0,0.31976485
95.17,1,0,0,111,1,False,0,0.31976485
246.6,1,0,0,63,1,False,0,0.31976485
1375.44,1,1,0,80,1,False,0,0.31976485
1002.45,0,1,0,161,1,False,0,0.31976485
883.08,1,1,0,140,1,False,0,0.31976485
437.74,0,0,0,61,1,False,0,0.31976485
398.62,0,0,0,255,1,False,0,0.31976485
239.76,0,0,0,242,1,False,0,0.31976485
422.19,1,0,0,82,1,False,0,0.31976485
310.2,0,0,0,243,1,False,0,0.31976485
1174.29,0,1,0,171,1,False,0,0.31976485
155.85,0,0,0,239,1,False,0,0.31976485
234.62,0,0,0,205,1,False,0,0.31976485
375.12,1,0,0,90,1,False,0,0.31976485
770.5,0,1,0,157,1,False,0,0.31976485
232.32,1,0,0,120,1,False,0,0.31976485
549.18,0,1,0,318,1,False,0,0.31976485
219.48,1,0,0,165,1,False,0,0.31976485
972.46,0,1,0,176,1,False,0,0.31976485
379.2,0,0,0,115,1,False,0,0.31976485
775.89,0,1,0,175,1,False,0,0.31976485
391.95,0,0,0,131,1,False,0,0.31976485
595.38,0,1,0,344,1,False,0,0.31976485
818.76,0,1,0,174,1,False,0,0.31976485
702.12,0,1,0,129,1,False,0,0.31976485
408.46,0,0,0,284,1,False,0,0.31976485
48.61,0,0,0,346,1,False,0,0.31976485
104.37,0,0,0,141,1,False,0,0.31976485
271.72,0,0,0,329,1,False,0,0.31976485
167.55,1,0,0,184,1,False,0,0.31976485
309.52,0,0,0,212,1,False,0,0.31976485
43.58,0,0,0,284,1,False,0,0.31976485
321.35,1,0,0,61,1,False,0,0.31976485
22.78,0,0,0,263,1,False,0,0.31976485
1180.11,0,1,0,199,1,False,0,0.31976485
300.13,1,0,0,214,1,False,0,0.31976485
149.52,0,0,0,144,1,False,0,0.31976485
230.17,0,0,0,314,1,False,0,0.31976485
1421.88,0,1,0,122,1,False,0,0.31976485
611.58,0,1,0,228,1,True,0,0.31976485
78.09,1,0,0,185,1,False,0,0.31976485
821.19,1,1,0,320,1,False,0,0.31976485
1075.77,0,1,0,184,1,False,0,0.31976485
105.2,1,0,0,173,1,False,0,0.31976485
421.85,0,0,0,83,1,False,0,0.31976485
488.1,0,0,0,238,1,True,0,0.31976485
946.05,1,1,0,200,1,False,0,0.31976485
619.04,0,1,0,279,1,False,0,0.31976485
916.96,0,1,0,89,1,False,0,0.31976485
282.34,0,0,0,70,1,False,0,0.31976485
62.5,1,0,0,283,1,False,0,0.31976485
624.51,0,1,0,248,1,False,0,0.31976485
189.27,1,0,0,314,1,False,0,0.31976485
391.28,0,0,0,163,1,False,0,0.31976485
815.16,0,1,0,103,1,False,0,0.31976485
407.77,0,0,0,247,1,False,0,0.31976485
467.7,0,0,0,43,1,False,0,0.31976485
332.9,1,0,0,179,1,False,0,0.31976485
721.65,0,1,0,344,1,True,0,0.31976485
131.84,1,0,0,177,1,False,0,0.31976485
374.6,0,0,0,236,1,False,0,0.31976485
723.26,0,1,0,256,1,False,0,0.31976485
356.58,0,0,0,337,1,False,0,0.31976485
459.52,0,0,0,137,1,False,0,0.31976485
656.61,1,1,0,75,1,False,0,0.31976485
95.01,0,0,0,57,1,False,0,0.31976485
60.27,0,0,0,200,1,False,0,0.31976485
1481.67,1,1,0,177,1,False,0,0.31976485
624.51,0,1,0,141,1,False,0,0.31976485
907.29,1,1,0,119,1,False,0,0.31976485
312.24,0,0,0,141,1,False,0,0.31976485
169.78,0,0,0,240,1,False,0,0.31976485
912.6,0,1,0,168,1,False,0,0.31976485
96.09,0,0,0,116,1,False,0,0.31976485
194.46,0,0,0,206,1,False,0,0.31976485
229.96,0,0,0,287,1,False,0,0.31976485
725.36,0,1,0,230,1,False,0,0.31976485
930.3,0,1,0,100,1,False,0,0.31976485
174.24,0,0,0,107,1,False,0,0.31976485
968.34,0,1,0,113,1,False,0,0.31976485
1485.36,0,1,0,130,1,False,0,0.31976485
36.56,1,0,0,154,1,False,0,0.31976485
431.78,0,0,0,55,1,False,0,0.31976485
406.62,0,0,0,236,1,False,0,0.31976485
1173.84,0,1,0,267,1,False,0,0.31976485
1001.94,1,1,0,127,1,False,0,0.31976485
281.66,0,0,0,233,1,False,0,0.31976485
873.12,0,1,0,280,1,True,0,0.31976485
361.63,1,0,0,257,1,False,0,0.31976485
129.55,0,0,0,159,1,False,0,0.31976485
282.34,1,0,0,75,1,False,0,0.31976485
1137.6,0,1,0,133,1,False,0,0.31976485
38.01,0,0,0,119,1,False,0,0.31976485
162.7,0,0,0,280,1,False,0,0.31976485
437.74,0,0,0,153,1,False,0,0.31976485
152.98,0,0,0,160,1,False,0,0.31976485
907.29,1,1,0,323,1,False,0,0.31976485
600.26,0,1,0,228,1,False,0,0.31976485
1330.41,0,1,0,168,1,False,0,0.31976485
630.51,1,1,0,262,1,False,0,0.31976485
449.93,0,0,0,239,1,False,0,0.31976485
584.49,1,1,0,76,1,False,0,0.31976485
191.58,0,0,0,95,1,False,0,0.31976485
1078.02,0,1,0,100,1,False,0,0.31976485
161.38,0,0,0,109,1,False,0,0.31976485
394.41,1,0,0,184,1,False,0,0.31976485
465.26,0,0,0,86,1,False,0,0.31976485
173.32,1,0,0,142,1,False,0,0.31976485
1225.38,0,1,0,224,1,False,0,0.31976485
900.39,0,1,0,218,1,False,0,0.31976485
424.53,0,0,0,219,1,False,0,0.31976485
361.99,1,0,0,144,1,False,0,0.31976485
1395.78,0,1,0,117,1,False,0,0.31976485
584.72,0,1,0,277,1,False,0,0.31976485
252.71,0,0,0,156,1,False,0,0.31976485
1314.96,0,1,0,257,1,False,0,0.31976485
165.36,0,0,0,191,1,False,0,0.31976485
277.34,0,0,0,249,1,False,0,0.31976485
200.7,0,0,0,130,1,False,0,0.31976485
1457.52,0,1,0,220,1,False,0,0.31976485
512.55,1,1,0,202,1,False,0,0.31976485
447.69,0,0,0,126,1,False,0,0.31976485
363.21,0,0,0,333,1,False,0,0.31976485
13.52,1,0,0,323,1,False,0,0.31976485
229.96,1,0,0,172,1,False,0,0.31976485
1313.73,0,1,0,292,1,False,0,0.31976485
13.52,0,0,0,213,1,False,0,0.31976485
253.05,0,0,0,106,1,False,0,0.31976485
119.1,1,0,0,186,1,False,0,0.31976485
129.64,0,0,0,90,1,False,0,0.31976485
870.72,0,1,0,320,1,False,0,0.31976485
1064.19,0,1,0,93,1,False,0,0.31976485
398.62,1,0,0,153,1,False,0,0.31976485
161.05,0,0,0,238,1,False,0,0.31976485
76.49,1,0,0,157,1,False,0,0.31976485
12.57,0,0,0,272,1,False,0,0.31976485
125.04,0,0,0,319,1,False,0,0.31976485
964.05,0,1,0,304,1,False,0,0.31976485
224.28,1,0,0,288,1,False,0,0.31976485
179.11,0,0,0,224,1,False,0,0.31976485
775.89,0,1,0,87,1,False,0,0.31976485
907.8,1,1,0,325,1,False,0,0.31976485
197.07,0,0,0,275,1,False,0,0.31976485
87.16,1,0,0,45,1,False,0,0.31976485
92.38,0,0,0,188,1,False,0,0.31976485
336.8,0,0,0,148,1,False,0,0.31976485
22.78,0,0,0,150,1,False,0,0.31976485
708.92,1,1,0,304,1,False,0,0.31976485
190.02,0,0,0,298,1,False,0,0.31976485
236.91,1,0,0,82,1,False,0,0.31976485
389.49,0,0,0,109,1,False,0,0.31976485
254.67,0,0,0,239,1,False,0,0.31976485
639.87,1,1,0,140,1,False,0,0.31976485
149.52,0,0,0,356,1,False,0,0.31976485
117.66,0,0,0,262,1,False,0,0.31976485
776.31,0,1,0,233,1,False,0,0.31976485
362.68,0,0,0,225,1,False,0,0.31976485
114.03,0,0,0,110,1,False,0,0.31976485
120.59,1,0,0,160,1,False,0,0.31976485
143.33,1,0,0,202,1,False,0,0.31976485
129.64,0,0,0,100,1,False,0,0.31976485
187.3,0,0,0,268,1,False,0,0.31976485
997.48,0,1,0,258,1,True,0,0.31976485
155.22,0,0,0,164,1,False,0,0.31976485
421.78,0,0,1,15,1,False,0,0.31976485
1335.48,1,1,0,300,1,False,0,0.31976485
91.49,0,0,0,142,1,False,0,0.31976485
1002.45,0,1,0,165,1,False,0,0.31976485
229.44,1,0,0,263,1,False,0,0.31976485
157.38,0,0,0,342,1,False,0,0.31976485
181.33,1,0,0,289,1,False,0,0.31976485
317.8,1,0,0,86,1,False,0,0.31976485
468.08,0,0,0,261,1,False,0,0.31976485
786.74,0,1,0,38,1,True,0,0.31976485
64.82,0,0,0,73,1,False,0,0.31976485
32.4,1,0,0,287,1,False,0,0.31976485
379.32,1,0,0,124,1,True,0,0.31976485
328.13,0,0,0,245,1,False,0,0.31976485
317.8,1,0,0,298,1,False,0,0.31976485
51.74,0,0,1,29,1,False,0,0.31976485
812.86,1,1,0,93,1,False,0,0.31976485
417.69,1,0,0,291,1,False,0,0.31976485
167.37,0,0,0,128,1,False,0,0.31976485
431.44,1,0,0,258,1,False,0,0.31976485
129.64,0,0,0,123,1,False,0,0.31976485
627.16,1,1,0,210,1,False,0,0.31976485
763.66,0,1,0,238,1,True,0,0.31976485
709.46,0,1,1,14,1,False,0,0.31976485
930.5,1,1,0,250,1,False,0,0.31976485
312.24,0,0,1,26,1,False,0,0.31976485
144.55,1,0,0,185,1,False,0,0.31976485
80.87,1,0,0,145,1,False,0,0.31976485
424.53,0,0,1,28,1,False,0,0.31976485
226.66,1,0,0,218,1,False,0,0.31976485
703.46,0,1,0,324,1,False,0,0.31976485
452.95,0,0,0,258,1,False,0,0.31976485
1289.4,0,1,0,129,1,False,0,0.31976485
997.48,0,1,0,173,1,False,0,0.31976485
987.78,0,1,0,59,1,False,0,0.31976485
441.62,0,0,0,149,1,False,0,0.31976485
397.78,1,0,0,88,1,False,0,0.31976485
1324.86,0,1,0,196,1,False,0,0.31976485
85.5,0,0,0,311,1,False,0,0.31976485
481.1,1,0,0,190,1,False,0,0.31976485
459.52,1,0,0,43,1,False,0,0.31976485
161.7,0,0,0,74,1,False,0,0.31976485
182.98,1,0,0,354,1,False,0,0.31976485
584.49,0,1,0,156,1,False,0,0.31976485
1454.52,0,1,0,98,1,False,0,0.31976485
144.5,0,0,0,46,1,False,0,0.31976485
469.77,1,0,0,176,1,True,0,0.31976485
313.58,1,0,0,227,1,False,0,0.31976485
203.94,0,0,0,122,1,False,0,0.31976485
451.83,0,0,0,88,1,False,0,0.31976485
191.58,0,0,0,297,1,False,0,0.31976485
92.02,0,0,0,150,1,False,0,0.31976485
447.69,1,0,0,58,1,False,0,0.31976485
1312.41,0,1,0,52,1,False,0,0.31976485
237.34,0,0,0,245,1,False,0,0.31976485
190.1,0,0,0,145,1,False,0,0.31976485
434.54,0,0,0,68,1,False,0,0.31976485
362.46,0,0,0,92,1,False,0,0.31976485
119.1,0,0,0,152,1,False,0,0.31976485
1295.34,1,1,0,231,1,False,0,0.31976485
72.18,0,0,0,269,1,False,0,0.31976485
313.66,0,0,0,142,1,False,0,0.31976485
292.34,0,0,0,236,1,False,0,0.31976485
242.61,0,0,0,216,1,False,0,0.31976485
376.99,0,0,0,134,1,False,0,0.31976485
588.6,1,1,0,296,1,False,0,0.31976485
410.76,1,0,0,217,1,False,0,0.31976485
1474.11,0,1,0,179,1,False,0,0.31976485
176.04,0,0,0,248,1,False,0,0.31976485
1342.2,0,1,0,271,1,False,0,0.31976485
152.72,1,0,0,179,1,False,0,0.31976485
516.27,1,1,0,257,1,False,0,0.31976485
322.76,1,0,0,173,1,False,0,0.31976485
240.39,1,0,0,263,1,False,0,0.31976485
298.46,0,0,0,265,1,False,0,0.31976485
104.37,1,0,0,49,1,False,0,0.31976485
155.85,0,0,0,91,1,False,0,0.31976485
754.48,0,1,0,162,1,False,0,0.31976485
122.18,0,0,0,123,1,False,0,0.31976485
164.88,1,0,0,328,1,False,0,0.31976485
300.13,0,0,0,52,1,False,0,0.31976485
435.37,0,0,0,65,1,False,0,0.31976485
450.47,0,0,0,152,1,False,0,0.31976485
439.05,1,0,0,240,1,False,0,0.31976485
114.98,0,0,0,277,1,False,0,0.31976485
315.35,0,0,0,123,1,False,0,0.31976485
675.5,0,1,0,157,1,False,0,0.31976485
477.21,0,0,0,199,1,False,0,0.31976485
429.99,1,0,0,208,1,False,0,0.31976485
331.65,1,0,0,180,1,False,0,0.31976485
453.32,0,0,0,171,1,False,0,0.31976485
188.47,0,0,0,50,1,False,0,0.31976485
129.64,0,0,0,148,1,False,0,0.31976485
461.55,1,0,0,102,1,False,0,0.31976485
616.94,0,1,0,202,1,False,0,0.31976485
115.5,0,0,0,179,1,False,0,0.31976485
362.66,0,0,0,120,1,False,0,0.31976485
639.24,0,1,0,63,1,False,0,0.31976485
197.07,0,0,0,196,1,False,0,0.31976485
393.37,0,0,0,117,1,False,0,0.31976485
145.36,0,0,0,129,1,False,0,0.31976485
782.46,1,1,0,165,1,False,0,0.31976485
45.32,0,0,0,124,1,False,0,0.31976485
1496.07,0,1,0,62,1,False,0,0.31976485
483.08,0,0,0,151,1,False,0,0.31976485
458.48,1,0,0,110,1,False,0,0.31976485
258.63,0,0,0,218,1,False,0,0.31976485
587.1,0,1,0,162,1,False,0,0.31976485
203.94,0,0,0,280,1,False,0,0.31976485
150.51,0,0,0,195,1,False,0,0.31976485
439.05,0,0,0,311,1,False,0,0.31976485
907.8,0,1,0,66,1,False,0,0.31976485
139.68,0,0,0,197,1,False,0,0.31976485
343.1,0,0,0,174,1,False,0,0.31976485
105.2,0,0,0,332,1,False,0,0.31976485
1055.19,1,1,0,110,1,False,0,0.31976485
470.38,0,0,0,175,1,False,0,0.31976485
1455.3,0,1,0,275,1,False,0,0.31976485
1449.06,0,1,0,187,1,False,0,0.31976485
1422.96,1,1,0,86,1,False,0,0.31976485
406.62,1,0,0,182,1,False,0,0.31976485
312.24,1,0,0,303,1,True,0,0.31976485
1225.38,0,1,0,70,1,False,0,0.31976485
431.78,1,0,0,142,1,False,0,0.31976485
731.16,0,1,0,193,1,False,0,0.31976485
614.94,1,1,0,257,1,False,0,0.31976485
225.19,0,0,0,205,1,False,0,0.31976485
62.5,0,0,0,222,1,False,0,0.31976485
223.99,0,0,0,250,1,False,0,0.31976485
665.68,0,1,0,339,1,False,0,0.31976485
438.32,0,0,0,170,1,False,0,0.31976485
1139.76,1,1,0,98,1,True,0,0.31976485
354.15,0,0,0,85,1,False,0,0.31976485
334.67,0,0,0,313,1,False,0,0.31976485
930.6,0,1,0,121,1,False,0,0.31976485
527.7,0,1,0,146,1,False,0,0.31976485
996.2,0,1,0,328,1,False,0,0.31976485
927.98,1,1,0,56,1,False,0,0.31976485
863.56,0,1,0,160,1,False,0,0.31976485
24.19,0,0,0,268,1,False,0,0.31976485
1190.16,0,1,0,276,1,False,0,0.31976485
170.15,1,0,0,315,1,False,0,0.31976485
45.32,0,0,0,213,1,False,0,0.31976485
95.62,1,0,0,55,1,False,0,0.31976485
497.8,1,0,0,146,1,False,0,0.31976485
107.04,1,0,0,38,1,False,0,0.31976485
358.59,0,0,0,117,1,False,0,0.31976485
108.5,0,0,0,265,1,False,0,0.31976485
162.7,1,0,0,216,1,False,0,0.31976485
867.69,0,1,0,73,1,False,0,0.31976485
188.78,1,0,0,88,1,True,0,0.31976485
433.98,0,0,0,83,1,False,0,0.31976485
1084.89,0,1,0,171,1,False,0,0.31976485
964.46,0,1,0,255,1,False,0,0.31976485
54.25,0,0,0,163,1,False,0,0.31976485
431.12,0,0,0,304,1,False,0,0.31976485
164.62,0,0,0,60,1,False,0,0.31976485
261.39,1,0,0,154,1,False,0,0.31976485
258.63,0,0,0,224,1,False,0,0.31976485
657.33,1,1,0,153,1,False,0,0.31976485
1309.68,1,1,0,197,1,True,0,0.31976485
118.53,1,0,0,244,1,False,0,0.31976485
22.78,0,0,0,132,1,False,0,0.31976485
227.9,0,0,0,215,1,False,0,0.31976485
235.22,0,0,0,107,1,False,0,0.31976485
